Nr;Timestamp;Zeit;T-Nr1;Temp1;T-Nr2;Temp2
1981;1701629130;03.12.2023 19:45:30;97;29,5;132;28,8
1982;1701629165;03.12.2023 19:46:05;97;29,0;132;28,8
1983;1701629201;03.12.2023 19:46:41;97;28,6;132;28,7
1984;1701629237;03.12.2023 19:47:17;97;28,1;132;28,5
1985;1701629273;03.12.2023 19:47:53;97;27,6;132;28,4
1986;1701629309;03.12.2023 19:48:29;97;27,9;132;28,3
1987;1701629345;03.12.2023 19:49:05;97;29,5;132;28,1
1988;1701629381;03.12.2023 19:49:41;97;30,9;132;28,0
1989;1701629417;03.12.2023 19:50:17;97;31,9;132;27,9
1990;1701629453;03.12.2023 19:50:53;97;32,9;132;27,9
1991;1701629489;03.12.2023 19:51:29;97;34,0;132;28,0
1992;1701629525;03.12.2023 19:52:05;97;34,8;132;28,1
1993;1701629561;03.12.2023 19:52:41;97;34,8;132;28,3
1994;1701629597;03.12.2023 19:53:17;97;34,4;132;28,4
1995;1701629632;03.12.2023 19:53:52;97;33,9;132;28,5
1996;1701629668;03.12.2023 19:54:28;97;33,3;132;28,6
1997;1701629704;03.12.2023 19:55:04;97;32,6;132;28,8
1998;1701629740;03.12.2023 19:55:40;97;31,9;132;28,8
1999;1701629776;03.12.2023 19:56:16;97;31,3;132;28,9
2000;1701629812;03.12.2023 19:56:52;97;30,7;132;28,9
2001;1701629848;03.12.2023 19:57:28;97;30,2;132;28,9
2002;1701629884;03.12.2023 19:58:04;97;29,8;132;28,9
2003;1701629920;03.12.2023 19:58:40;97;29,3;132;28,8
2004;1701629956;03.12.2023 19:59:16;97;28,9;132;28,7
2005;1701629992;03.12.2023 19:59:52;97;28,4;132;28,6
2006;1701630028;03.12.2023 20:00:28;97;27,9;132;28,5
2007;1701630064;03.12.2023 20:01:04;97;27,5;132;28,4
2008;1701630100;03.12.2023 20:01:40;97;27,9;132;28,2
2009;1701630136;03.12.2023 20:02:16;97;29,9;132;28,1
2010;1701630171;03.12.2023 20:02:51;97;31,2;132;28,1
2011;1701630207;03.12.2023 20:03:27;97;32,1;132;27,9
2012;1701630243;03.12.2023 20:04:03;97;33,0;132;28,0
2013;1701630279;03.12.2023 20:04:39;97;33,9;132;28,0
2014;1701630315;03.12.2023 20:05:15;97;34,3;132;28,1
2015;1701630351;03.12.2023 20:05:51;97;34,0;132;28,3
2016;1701630387;03.12.2023 20:06:27;97;33,7;132;28,4
2017;1701630423;03.12.2023 20:07:03;97;33,2;132;28,5
2018;1701630459;03.12.2023 20:07:39;97;32,6;132;28,6
2019;1701630495;03.12.2023 20:08:15;97;31,9;132;28,7
2020;1701630531;03.12.2023 20:08:51;97;31,4;132;28,8
2021;1701630567;03.12.2023 20:09:27;97;30,9;132;28,8
2022;1701630603;03.12.2023 20:10:03;97;30,4;132;28,9
2023;1701630639;03.12.2023 20:10:39;97;29,9;132;28,9
2024;1701630675;03.12.2023 20:11:15;97;29,4;132;28,8
2025;1701630711;03.12.2023 20:11:51;97;28,9;132;28,7
2026;1701630747;03.12.2023 20:12:27;97;28,4;132;28,6
2027;1701630782;03.12.2023 20:13:02;97;28,1;132;28,4
2028;1701630818;03.12.2023 20:13:38;97;27,6;132;28,2
2029;1701630854;03.12.2023 20:14:14;97;27,3;132;28,1
2030;1701630890;03.12.2023 20:14:50;97;27,7;132;27,9
2031;1701630926;03.12.2023 20:15:26;97;29,6;132;27,9
2032;1701630962;03.12.2023 20:16:02;97;31,3;132;27,9
2033;1701630998;03.12.2023 20:16:38;97;32,1;132;27,9
2034;1701631034;03.12.2023 20:17:14;97;32,8;132;27,9
2035;1701631070;03.12.2023 20:17:50;97;33,7;132;28,0
2036;1701631106;03.12.2023 20:18:26;97;34,1;132;28,1
2037;1701631142;03.12.2023 20:19:02;97;34,0;132;28,3
2038;1701631178;03.12.2023 20:19:38;97;33,6;132;28,4
2039;1701631214;03.12.2023 20:20:14;97;33,1;132;28,5
2040;1701631250;03.12.2023 20:20:50;97;32,6;132;28,6
2041;1701631286;03.12.2023 20:21:26;97;32,0;132;28,6
2042;1701631322;03.12.2023 20:22:02;97;31,4;132;28,6
2043;1701631358;03.12.2023 20:22:38;97;31,0;132;28,7
2044;1701631393;03.12.2023 20:23:13;97;30,4;132;28,6
2045;1701631429;03.12.2023 20:23:49;97;29,9;132;28,6
2046;1701631465;03.12.2023 20:24:25;97;29,4;132;28,6
2047;1701631501;03.12.2023 20:25:01;97;29,0;132;28,5
2048;1701631537;03.12.2023 20:25:37;97;28,6;132;28,4
2049;1701631573;03.12.2023 20:26:13;97;28,2;132;28,4
2050;1701631609;03.12.2023 20:26:49;97;27,8;132;28,3
2051;1701631645;03.12.2023 20:27:25;97;27,4;132;28,3
2052;1701631681;03.12.2023 20:28:01;97;27,4;132;28,2
2053;1701631717;03.12.2023 20:28:37;97;28,9;132;28,1
2054;1701631753;03.12.2023 20:29:13;97;30,4;132;28,0
2055;1701631789;03.12.2023 20:29:49;97;31,9;132;27,9
2056;1701631825;03.12.2023 20:30:25;97;32,8;132;27,9
2057;1701631860;03.12.2023 20:31:00;97;33,7;132;27,9
2058;1701631896;03.12.2023 20:31:36;97;34,3;132;27,9
2059;1701631932;03.12.2023 20:32:12;97;34,3;132;28,0
2060;1701631968;03.12.2023 20:32:48;97;34,0;132;28,1
2061;1701632004;03.12.2023 20:33:24;97;33,6;132;28,1
2062;1701632040;03.12.2023 20:34:00;97;33,0;132;28,3
2063;1701632076;03.12.2023 20:34:36;97;32,4;132;28,4
2064;1701632112;03.12.2023 20:35:12;97;31,9;132;28,4
2065;1701632148;03.12.2023 20:35:48;97;31,4;132;28,4
2066;1701632184;03.12.2023 20:36:24;97;30,8;132;28,5
2067;1701632220;03.12.2023 20:37:00;97;30,3;132;28,5
2068;1701632256;03.12.2023 20:37:36;97;29,9;132;28,5
2069;1701632292;03.12.2023 20:38:12;97;29,5;132;28,5
2070;1701632328;03.12.2023 20:38:48;97;28,9;132;28,5
2071;1701632364;03.12.2023 20:39:24;97;28,6;132;28,4
2072;1701632400;03.12.2023 20:40:00;97;28,2;132;28,4
2073;1701632436;03.12.2023 20:40:36;97;27,8;132;28,4
2074;1701632472;03.12.2023 20:41:12;97;27,4;132;28,3
2075;1701632508;03.12.2023 20:41:48;97;27,1;132;28,2
2076;1701632544;03.12.2023 20:42:24;97;27,9;132;28,1
2077;1701632580;03.12.2023 20:43:00;97;29,6;132;28,0
2078;1701632616;03.12.2023 20:43:36;97;30,9;132;27,9
2079;1701632652;03.12.2023 20:44:12;97;32,1;132;27,9
2080;1701632688;03.12.2023 20:44:48;97;33,1;132;27,9
2081;1701632724;03.12.2023 20:45:24;97;34,1;132;27,9
2082;1701632760;03.12.2023 20:46:00;97;34,1;132;28,0
2083;1701632796;03.12.2023 20:46:36;97;33,8;132;28,1
2084;1701632832;03.12.2023 20:47:12;97;33,4;132;28,2
2085;1701632867;03.12.2023 20:47:47;97;32,9;132;28,3
2086;1701632903;03.12.2023 20:48:23;97;32,4;132;28,4
2087;1701632939;03.12.2023 20:48:59;97;31,8;132;28,4
2088;1701632975;03.12.2023 20:49:35;97;31,1;132;28,4
2089;1701633011;03.12.2023 20:50:11;97;30,6;132;28,5
2090;1701633047;03.12.2023 20:50:47;97;30,2;132;28,5
2091;1701633083;03.12.2023 20:51:23;97;29,7;132;28,5
2092;1701633119;03.12.2023 20:51:59;97;29,3;132;28,5
2093;1701633155;03.12.2023 20:52:35;97;28,8;132;28,5
2094;1701633191;03.12.2023 20:53:11;97;28,4;132;28,4
2095;1701633227;03.12.2023 20:53:47;97;28,1;132;28,4
2096;1701633263;03.12.2023 20:54:23;97;27,8;132;28,4
2097;1701633298;03.12.2023 20:54:58;97;27,4;132;28,3
2098;1701633334;03.12.2023 20:55:34;97;27,0;132;28,2
2099;1701633370;03.12.2023 20:56:10;97;27,7;132;28,1
2100;1701633406;03.12.2023 20:56:46;97;29,6;132;28,0
2101;1701633442;03.12.2023 20:57:22;97;31,1;132;27,9
2102;1701633478;03.12.2023 20:57:58;97;32,1;132;27,9
2103;1701633514;03.12.2023 20:58:34;97;33,0;132;27,9
2104;1701633550;03.12.2023 20:59:10;97;33,8;132;27,9
2105;1701633586;03.12.2023 20:59:46;97;33,9;132;27,9
2106;1701633622;03.12.2023 21:00:22;97;33,6;132;28,0
2107;1701633658;03.12.2023 21:00:58;97;33,2;132;28,1
2108;1701633694;03.12.2023 21:01:34;97;32,7;132;28,2
2109;1701633730;03.12.2023 21:02:10;97;32,2;132;28,3
2110;1701633765;03.12.2023 21:02:45;97;31,7;132;28,4
2111;1701633801;03.12.2023 21:03:21;97;31,1;132;28,4
2112;1701633837;03.12.2023 21:03:57;97;30,6;132;28,4
2113;1701633873;03.12.2023 21:04:33;97;30,1;132;28,5
2114;1701633909;03.12.2023 21:05:09;97;29,6;132;28,5
2115;1701633945;03.12.2023 21:05:45;97;29,1;132;28,5
2116;1701633981;03.12.2023 21:06:21;97;28,7;132;28,5
2117;1701634017;03.12.2023 21:06:57;97;28,2;132;28,5
2118;1701634053;03.12.2023 21:07:33;97;27,9;132;28,4
2119;1701634089;03.12.2023 21:08:09;97;27,5;132;28,4
2120;1701634125;03.12.2023 21:08:45;97;27,2;132;28,3
2121;1701634161;03.12.2023 21:09:21;97;26,9;132;28,3
2122;1701634197;03.12.2023 21:09:57;97;27,0;132;28,2
2123;1701634233;03.12.2023 21:10:33;97;28,8;132;28,1
2124;1701634269;03.12.2023 21:11:09;97;30,4;132;28,0
2125;1701634305;03.12.2023 21:11:45;97;31,7;132;27,9
2126;1701634341;03.12.2023 21:12:21;97;32,6;132;27,9
2127;1701634376;03.12.2023 21:12:56;97;33,6;132;27,9
2128;1701634412;03.12.2023 21:13:32;97;33,9;132;28,0
2129;1701634448;03.12.2023 21:14:08;97;33,7;132;28,1
2130;1701634484;03.12.2023 21:14:44;97;33,3;132;28,2
2131;1701634520;03.12.2023 21:15:20;97;33,0;132;28,2
2132;1701634556;03.12.2023 21:15:56;97;32,6;132;28,3
2133;1701634592;03.12.2023 21:16:32;97;32,0;132;28,4
2134;1701634628;03.12.2023 21:17:08;97;31,4;132;28,4
2135;1701634664;03.12.2023 21:17:44;97;31,0;132;28,4
2136;1701634700;03.12.2023 21:18:20;97;30,6;132;28,5
2137;1701634736;03.12.2023 21:18:56;97;30,0;132;28,6
2138;1701634772;03.12.2023 21:19:32;97;29,5;132;28,6
2139;1701634808;03.12.2023 21:20:08;97;29,1;132;28,6
2140;1701634844;03.12.2023 21:20:44;97;28,7;132;28,5
2141;1701634880;03.12.2023 21:21:20;97;28,4;132;28,5
2142;1701634915;03.12.2023 21:21:55;97;27,9;132;28,4
2143;1701634951;03.12.2023 21:22:31;97;27,6;132;28,4
2144;1701634987;03.12.2023 21:23:07;97;27,1;132;28,3
2145;1701635023;03.12.2023 21:23:43;97;26,8;132;28,2
2146;1701635059;03.12.2023 21:24:19;97;28,2;132;28,1
2147;1701635095;03.12.2023 21:24:55;97;30,1;132;28,1
2148;1701635131;03.12.2023 21:25:31;97;31,6;132;28,0
2149;1701635167;03.12.2023 21:26:07;97;32,3;132;27,9
2150;1701635203;03.12.2023 21:26:43;97;33,0;132;27,9
2151;1701635239;03.12.2023 21:27:19;97;33,6;132;27,9
2152;1701635275;03.12.2023 21:27:55;97;33,6;132;28,1
2153;1701635311;03.12.2023 21:28:31;97;33,4;132;28,1
2154;1701635347;03.12.2023 21:29:07;97;32,9;132;28,2
2155;1701635383;03.12.2023 21:29:43;97;32,4;132;28,3
2156;1701635418;03.12.2023 21:30:18;97;31,9;132;28,4
2157;1701635454;03.12.2023 21:30:54;97;31,4;132;28,4
2158;1701635490;03.12.2023 21:31:30;97;30,9;132;28,4
2159;1701635526;03.12.2023 21:32:06;97;30,4;132;28,5
2160;1701635562;03.12.2023 21:32:42;97;29,9;132;28,6
2161;1701635598;03.12.2023 21:33:18;97;29,4;132;28,6
2162;1701635634;03.12.2023 21:33:54;97;29,0;132;28,6
2163;1701635670;03.12.2023 21:34:30;97;28,6;132;28,6
2164;1701635706;03.12.2023 21:35:06;97;28,1;132;28,5
2165;1701635742;03.12.2023 21:35:42;97;27,8;132;28,5
2166;1701635778;03.12.2023 21:36:18;97;27,5;132;28,4
2167;1701635814;03.12.2023 21:36:54;97;27,2;132;28,3
2168;1701635850;03.12.2023 21:37:30;97;26,9;132;28,3
2169;1701635886;03.12.2023 21:38:06;97;28,0;132;28,2
2170;1701635922;03.12.2023 21:38:42;97;29,7;132;28,1
2171;1701635958;03.12.2023 21:39:18;97;31,1;132;28,0
2172;1701635993;03.12.2023 21:39:53;97;32,3;132;27,9
2173;1701636029;03.12.2023 21:40:29;97;33,2;132;27,9
2174;1701636065;03.12.2023 21:41:05;97;34,2;132;27,9
2175;1701636101;03.12.2023 21:41:41;97;34,3;132;28,0
2176;1701636137;03.12.2023 21:42:17;97;34,1;132;28,1
2177;1701636173;03.12.2023 21:42:53;97;33,6;132;28,1
2178;1701636209;03.12.2023 21:43:29;97;33,0;132;28,3
2179;1701636245;03.12.2023 21:44:05;97;32,4;132;28,3
2180;1701636281;03.12.2023 21:44:41;97;31,8;132;28,4
2181;1701636317;03.12.2023 21:45:17;97;31,2;132;28,4
2182;1701636353;03.12.2023 21:45:53;97;30,7;132;28,4
2183;1701636389;03.12.2023 21:46:29;97;30,1;132;28,5
2184;1701636425;03.12.2023 21:47:05;97;29,7;132;28,5
2185;1701636461;03.12.2023 21:47:41;97;29,3;132;28,6
2186;1701636497;03.12.2023 21:48:17;97;28,8;132;28,4
2187;1701636533;03.12.2023 21:48:53;97;28,4;132;28,4
2188;1701636569;03.12.2023 21:49:29;97;28,1;132;28,4
2189;1701636604;03.12.2023 21:50:04;97;27,8;132;28,4
2190;1701636640;03.12.2023 21:50:40;97;27,3;132;28,3
2191;1701636676;03.12.2023 21:51:16;97;27,0;132;28,2
2192;1701636712;03.12.2023 21:51:52;97;28,2;132;28,1
2193;1701636748;03.12.2023 21:52:28;97;29,6;132;28,1
2194;1701636784;03.12.2023 21:53:04;97;31,0;132;28,0
2195;1701636820;03.12.2023 21:53:40;97;32,3;132;27,9
2196;1701636856;03.12.2023 21:54:16;97;33,3;132;27,9
2197;1701636892;03.12.2023 21:54:52;97;34,3;132;28,0
2198;1701636928;03.12.2023 21:55:28;97;34,3;132;28,1
2199;1701636964;03.12.2023 21:56:04;97;33,9;132;28,1
2200;1701637000;03.12.2023 21:56:40;97;33,4;132;28,3
2201;1701637035;03.12.2023 21:57:15;97;32,8;132;28,4
2202;1701637071;03.12.2023 21:57:51;97;32,4;132;28,4
2203;1701637107;03.12.2023 21:58:27;97;31,9;132;28,5
2204;1701637143;03.12.2023 21:59:03;97;31,4;132;28,6
2205;1701637179;03.12.2023 21:59:39;97;30,8;132;28,6
2206;1701637215;03.12.2023 22:00:15;97;30,3;132;28,6
2207;1701637251;03.12.2023 22:00:51;97;29,7;132;28,6
2208;1701637287;03.12.2023 22:01:27;97;29,2;132;28,6
2209;1701637323;03.12.2023 22:02:03;97;28,9;132;28,6
2210;1701637359;03.12.2023 22:02:39;97;28,4;132;28,6
2211;1701637395;03.12.2023 22:03:15;97;28,1;132;28,6
2212;1701637431;03.12.2023 22:03:51;97;27,6;132;28,4
2213;1701637467;03.12.2023 22:04:27;97;27,3;132;28,4
2214;1701637503;03.12.2023 22:05:03;97;26,9;132;28,3
2215;1701637539;03.12.2023 22:05:39;97;26,6;132;28,3
2216;1701637575;03.12.2023 22:06:15;97;26,2;132;28,1
2217;1701637611;03.12.2023 22:06:51;97;25,9;132;28,0
2218;1701637646;03.12.2023 22:07:26;97;25,6;132;28,0
2219;1701637682;03.12.2023 22:08:02;97;25,4;132;27,9
2220;1701637718;03.12.2023 22:08:38;97;25,1;132;27,9
2221;1701637754;03.12.2023 22:09:14;97;24,8;132;27,9
2222;1701637790;03.12.2023 22:09:50;97;24,6;132;27,9
2223;1701637826;03.12.2023 22:10:26;97;24,4;132;27,9
2224;1701637862;03.12.2023 22:11:02;97;24,1;132;27,8
2225;1701637898;03.12.2023 22:11:38;97;23,9;132;27,9
2226;1701637934;03.12.2023 22:12:14;97;23,8;132;27,9
2227;1701637970;03.12.2023 22:12:50;97;23,5;132;27,8
2228;1701638006;03.12.2023 22:13:26;97;23,3;132;27,9
2229;1701638042;03.12.2023 22:14:02;97;23,1;132;27,8
2230;1701638078;03.12.2023 22:14:38;97;23,2;132;27,8
2231;1701638114;03.12.2023 22:15:14;97;24,9;132;27,8
2232;1701638150;03.12.2023 22:15:50;97;27,6;132;27,8
2233;1701638186;03.12.2023 22:16:26;97;29,6;132;27,9
2234;1701638221;03.12.2023 22:17:01;97;31,1;132;28,3
2235;1701638257;03.12.2023 22:17:37;97;32,3;132;28,6
2236;1701638293;03.12.2023 22:18:13;97;33,1;132;28,5
2237;1701638329;03.12.2023 22:18:49;97;33,8;132;28,4
2238;1701638365;03.12.2023 22:19:25;97;33,9;132;28,4
2239;1701638401;03.12.2023 22:20:01;97;33,4;132;28,4
2240;1701638437;03.12.2023 22:20:37;97;32,9;132;28,4
2241;1701638473;03.12.2023 22:21:13;97;32,4;132;28,4
2242;1701638509;03.12.2023 22:21:49;97;31,9;132;28,4
2243;1701638545;03.12.2023 22:22:25;97;31,3;132;28,4
2244;1701638581;03.12.2023 22:23:01;97;30,8;132;28,4
2245;1701638617;03.12.2023 22:23:37;97;30,2;132;28,3
2246;1701638653;03.12.2023 22:24:13;97;29,7;132;28,3
2247;1701638689;03.12.2023 22:24:49;97;29,2;132;28,3
2248;1701638724;03.12.2023 22:25:24;97;28,7;132;28,2
2249;1701638760;03.12.2023 22:26:00;97;28,3;132;28,1
2250;1701638796;03.12.2023 22:26:36;97;27,9;132;28,1
2251;1701638832;03.12.2023 22:27:12;97;27,4;132;28,1
2252;1701638868;03.12.2023 22:27:48;97;27,1;132;28,0
2253;1701638904;03.12.2023 22:28:24;97;26,8;132;27,9
2254;1701638940;03.12.2023 22:29:00;97;26,4;132;27,9
2255;1701638976;03.12.2023 22:29:36;97;26,1;132;27,8
2256;1701639012;03.12.2023 22:30:12;97;25,8;132;27,8
2257;1701639048;03.12.2023 22:30:48;97;25,5;132;27,8
2258;1701639084;03.12.2023 22:31:24;97;25,2;132;27,8
2259;1701639120;03.12.2023 22:32:00;97;24,9;132;27,8
2260;1701639156;03.12.2023 22:32:36;97;24,7;132;27,8
2261;1701639191;03.12.2023 22:33:11;97;24,4;132;27,8
2262;1701639227;03.12.2023 22:33:47;97;24,2;132;27,8
2263;1701639263;03.12.2023 22:34:23;97;23,9;132;27,8
2264;1701639299;03.12.2023 22:34:59;97;23,8;132;27,8
2265;1701639335;03.12.2023 22:35:35;97;24,2;132;27,8
2266;1701639371;03.12.2023 22:36:11;97;26,3;132;27,8
2267;1701639407;03.12.2023 22:36:47;97;28,7;132;27,8
2268;1701639443;03.12.2023 22:37:23;97;30,4;132;28,0
2269;1701639479;03.12.2023 22:37:59;97;31,8;132;28,3
2270;1701639515;03.12.2023 22:38:35;97;32,8;132;28,5
2271;1701639551;03.12.2023 22:39:11;97;33,4;132;28,5
2272;1701639587;03.12.2023 22:39:47;97;33,8;132;28,4
2273;1701639623;03.12.2023 22:40:23;97;33,7;132;28,4
2274;1701639659;03.12.2023 22:40:59;97;33,2;132;28,4
2275;1701639695;03.12.2023 22:41:35;97;32,7;132;28,4
2276;1701639731;03.12.2023 22:42:11;97;32,3;132;28,4
2277;1701639767;03.12.2023 22:42:47;97;31,8;132;28,4
2278;1701639803;03.12.2023 22:43:23;97;31,1;132;28,4
2279;1701639839;03.12.2023 22:43:59;97;30,6;132;28,4
2280;1701639875;03.12.2023 22:44:35;97;30,1;132;28,4
2281;1701639911;03.12.2023 22:45:11;97;29,7;132;28,4
2282;1701639947;03.12.2023 22:45:47;97;29,3;132;28,4
2283;1701639982;03.12.2023 22:46:22;97;28,8;132;28,4
2284;1701640018;03.12.2023 22:46:58;97;28,3;132;28,4
2285;1701640090;03.12.2023 22:48:10;97;27,3;132;28,3
2286;1701640126;03.12.2023 22:48:46;97;26,9;132;28,3
2287;1701640162;03.12.2023 22:49:22;97;26,5;132;28,1
2288;1701640198;03.12.2023 22:49:58;97;26,2;132;28,1
2289;1701640234;03.12.2023 22:50:34;97;25,9;132;27,9
2290;1701640270;03.12.2023 22:51:10;97;25,5;132;27,9
2291;1701640306;03.12.2023 22:51:46;97;25,2;132;27,8
2292;1701640342;03.12.2023 22:52:22;97;24,9;132;27,8
2293;1701640378;03.12.2023 22:52:58;97;24,6;132;27,8
2294;1701640413;03.12.2023 22:53:33;97;24,4;132;27,8
2295;1701640449;03.12.2023 22:54:09;97;24,1;132;27,8
2296;1701640485;03.12.2023 22:54:45;97;24,2;132;27,8
2297;1701640521;03.12.2023 22:55:21;97;26,2;132;27,8
2298;1701640557;03.12.2023 22:55:57;97;28,7;132;27,9
2299;1701640593;03.12.2023 22:56:33;97;30,6;132;28,1
2300;1701640629;03.12.2023 22:57:09;97;32,0;132;28,4
2301;1701640665;03.12.2023 22:57:45;97;32,8;132;28,6
2302;1701640700;03.12.2023 22:58:20;97;33,4;132;28,6
2303;1701640736;03.12.2023 22:58:56;97;33,8;132;28,6
2304;1701640772;03.12.2023 22:59:32;97;34,1;132;28,6
2305;1701640808;03.12.2023 23:00:08;97;33,8;132;28,6
2306;1701640844;03.12.2023 23:00:44;97;33,3;132;28,7
2307;1701640880;03.12.2023 23:01:20;97;32,9;132;28,7
2308;1701640916;03.12.2023 23:01:56;97;32,3;132;28,7
2309;1701640952;03.12.2023 23:02:32;97;31,7;132;28,6
2310;1701640988;03.12.2023 23:03:08;97;31,1;132;28,6
2311;1701641024;03.12.2023 23:03:44;97;30,6;132;28,6
2312;1701641060;03.12.2023 23:04:20;97;30,1;132;28,6
2313;1701641096;03.12.2023 23:04:56;97;29,7;132;28,6
2314;1701641131;03.12.2023 23:05:31;97;29,2;132;28,5
2315;1701641167;03.12.2023 23:06:07;97;28,7;132;28,5
2316;1701641203;03.12.2023 23:06:43;97;28,2;132;28,4
2317;1701641239;03.12.2023 23:07:19;97;27,8;132;28,4
2318;1701641275;03.12.2023 23:07:55;97;27,3;132;28,3
2319;1701641311;03.12.2023 23:08:31;97;26,9;132;28,3
2320;1701641347;03.12.2023 23:09:07;97;26,5;132;28,1
2321;1701641383;03.12.2023 23:09:43;97;26,2;132;28,0
2322;1701641419;03.12.2023 23:10:19;97;25,8;132;28,0
2323;1701641455;03.12.2023 23:10:55;97;25,6;132;27,9
2324;1701641491;03.12.2023 23:11:31;97;25,3;132;27,9
2325;1701641527;03.12.2023 23:12:07;97;24,9;132;27,9
2326;1701641563;03.12.2023 23:12:43;97;24,6;132;27,9
2327;1701641598;03.12.2023 23:13:18;97;24,3;132;27,9
2328;1701641634;03.12.2023 23:13:54;97;24,8;132;27,9
2329;1701641670;03.12.2023 23:14:30;97;26,7;132;27,9
2330;1701641706;03.12.2023 23:15:06;97;28,9;132;27,9
2331;1701641742;03.12.2023 23:15:42;97;30,8;132;28,2
2332;1701641778;03.12.2023 23:16:18;97;32,1;132;28,5
2333;1701641814;03.12.2023 23:16:54;97;32,8;132;28,6
2334;1701641850;03.12.2023 23:17:30;97;33,6;132;28,6
2335;1701641886;03.12.2023 23:18:06;97;34,3;132;28,7
2336;1701641922;03.12.2023 23:18:42;97;34,2;132;28,7
2337;1701641958;03.12.2023 23:19:18;97;33,8;132;28,7
2338;1701641994;03.12.2023 23:19:54;97;33,3;132;28,8
2339;1701642029;03.12.2023 23:20:29;97;32,7;132;28,7
2340;1701642065;03.12.2023 23:21:05;97;32,1;132;28,6
2341;1701642101;03.12.2023 23:21:41;97;31,4;132;28,7
2342;1701642137;03.12.2023 23:22:17;97;30,8;132;28,6
2343;1701642173;03.12.2023 23:22:53;97;30,2;132;28,6
2344;1701642209;03.12.2023 23:23:29;97;29,7;132;28,6
2345;1701642245;03.12.2023 23:24:05;97;29,1;132;28,6
2346;1701642281;03.12.2023 23:24:41;97;28,7;132;28,6
2347;1701642317;03.12.2023 23:25:17;97;28,2;132;28,5
2348;1701642353;03.12.2023 23:25:53;97;27,8;132;28,4
2349;1701642389;03.12.2023 23:26:29;97;27,3;132;28,4
2350;1701642425;03.12.2023 23:27:05;97;26,9;132;28,3
2351;1701642461;03.12.2023 23:27:41;97;26,6;132;28,3
2352;1701642497;03.12.2023 23:28:17;97;26,3;132;28,2
2353;1701642533;03.12.2023 23:28:53;97;25,9;132;28,1
2354;1701642569;03.12.2023 23:29:29;97;25,5;132;28,0
2355;1701642605;03.12.2023 23:30:05;97;25,2;132;27,9
2356;1701642641;03.12.2023 23:30:41;97;24,8;132;27,9
2357;1701642677;03.12.2023 23:31:17;97;24,6;132;27,9
2358;1701642713;03.12.2023 23:31:53;97;24,3;132;27,9
2359;1701642749;03.12.2023 23:32:29;97;24,2;132;27,9
2360;1701642785;03.12.2023 23:33:05;97;25,9;132;27,9
2361;1701642821;03.12.2023 23:33:41;97;28,4;132;27,9
2362;1701642857;03.12.2023 23:34:17;97;30,3;132;28,1
2363;1701642892;03.12.2023 23:34:52;97;31,8;132;28,4
2364;1701642928;03.12.2023 23:35:28;97;32,5;132;28,5
2365;1701642964;03.12.2023 23:36:04;97;33,1;132;28,6
2366;1701643000;03.12.2023 23:36:40;97;33,8;132;28,6
2367;1701643036;03.12.2023 23:37:16;97;34,2;132;28,6
2368;1701643072;03.12.2023 23:37:52;97;33,8;132;28,7
2369;1701643108;03.12.2023 23:38:28;97;33,3;132;28,7
2370;1701643144;03.12.2023 23:39:04;97;32,8;132;28,6
2371;1701643179;03.12.2023 23:39:39;97;32,1;132;28,6
2372;1701643215;03.12.2023 23:40:15;97;31,6;132;28,6
2373;1701643251;03.12.2023 23:40:51;97;30,9;132;28,7
2374;1701643287;03.12.2023 23:41:27;97;30,3;132;28,6
2375;1701643323;03.12.2023 23:42:03;97;29,8;132;28,6
2376;1701643359;03.12.2023 23:42:39;97;29,4;132;28,6
2377;1701643395;03.12.2023 23:43:15;97;28,8;132;28,6
2378;1701643431;03.12.2023 23:43:51;97;28,4;132;28,5
2379;1701643467;03.12.2023 23:44:27;97;28,0;132;28,5
2380;1701643503;03.12.2023 23:45:03;97;27,6;132;28,5
2381;1701643539;03.12.2023 23:45:39;97;27,2;132;28,4
2382;1701643575;03.12.2023 23:46:15;97;26,8;132;28,3
2383;1701643610;03.12.2023 23:46:50;97;26,4;132;28,2
2384;1701643646;03.12.2023 23:47:26;97;26,1;132;28,1
2385;1701643682;03.12.2023 23:48:02;97;25,8;132;28,1
2386;1701643718;03.12.2023 23:48:38;97;25,5;132;28,0
2387;1701643754;03.12.2023 23:49:14;97;25,3;132;27,9
2388;1701643790;03.12.2023 23:49:50;97;25,0;132;27,9
2389;1701643826;03.12.2023 23:50:26;97;24,8;132;27,9
2390;1701643862;03.12.2023 23:51:02;97;24,4;132;27,9
2391;1701643898;03.12.2023 23:51:38;97;24,6;132;27,9
2392;1701643934;03.12.2023 23:52:14;97;26,4;132;27,8
2393;1701643970;03.12.2023 23:52:50;97;28,8;132;27,6
2394;1701644006;03.12.2023 23:53:26;97;30,6;132;27,4
2395;1701644042;03.12.2023 23:54:02;97;31,9;132;27,1
2396;1701644077;03.12.2023 23:54:37;97;32,8;132;27,0
2397;1701644113;03.12.2023 23:55:13;97;32,3;132;26,9
2398;1701644149;03.12.2023 23:55:49;97;31,7;132;26,7
2399;1701644185;03.12.2023 23:56:25;97;31,2;132;26,7
2400;1701644221;03.12.2023 23:57:01;97;30,8;132;26,6
2401;1701644257;03.12.2023 23:57:37;97;30,4;132;26,5
2402;1701644293;03.12.2023 23:58:13;97;29,9;132;26,4
2403;1701644329;03.12.2023 23:58:49;97;29,4;132;26,4
